status,listPrice,baths,baths_full,beds,sqft,stories,text,type,year_built
for_sale,350500.0,2,2.0,3.0,2960.0,1.0,Room Roam beautiful  private 35 acre property Custom 322 home typical cookie cutter home  PLUS business 30x40  separate building electricity  bathroom wall windows facing 135   Lots custom features make unique home delight eyes see two structural engineer reports confirming foundation issues  Upon entering notice spacious living areas  one beautiful brick  woodburning fireplace keep cozy chilly nights  natural light floods room new dualpane windows creates warm inviting atmosphere  Step outside oversized uncovered back patio breathe fresh air enjoying peaceful surroundings  ample space perfect hosting gatherings friends family  barbecuing  simply relaxing sun  home perfect appreciate indoor outdoor living spaces  Come see wonderful property offer ,single_family,1979
for_sale,347500.0,2,2.0,4.0,1713.0,1.0,Back Market   Buyer s Financing Fell  Outstanding porch views  Come see beautiful sunsets stunning 422 new construction located half acre lot  home features large open living concept  vaulted ceilings wooden beams  bricked wood burning fireplace  floating shelves overlooking fabulous kitchen  custom cabinets  stainless steel appliances  quartz countertops  oversized island breakfast bar  walkin pantry breakfast room  home split master bedroom custom boxed ceiling wood beams  master bath boast beautiful tiled shower glass door  garden tub double vanity leading walkin closet  Relax cup coffee covered front porch covered rear patio  Enjoy wooded scenery angles country setting located private country road ,single_family,2023
for_sale,339000.0,2,2.0,3.0,1254.0,1.0,location  Walking distance Lewisville s Central Park neighborhood schools quick access Highway 121  I35 city Lewisville  Updated right places  cute 3 bedroom  2 bathroom home ready new owner  Welcome family friends inviting living area vaulted ceiling woodburning fireplace  Contemporary kitchen includes white cabinets  tile backsplash  decorative light fixtures lazy Susan cabinet extra storage  Ensuite hall bathroom design matches kitchen nice theme throughout home  Primary bedroom bathroom vaulted ceilings well  ensuite two sinks  standalone shower entry primary closet  nt miss extra storage area doors garage  perfect tools  etc  Low maintenance yard  Roof replaced 2020  HVAC including ducts 2021  Washer Dryer negotiable ,single_family,1991
for_sale,749900.0,5,4.0,4.0,2950.0,1.4,Absolutely Stunning New Home 1 Acre La Vernia countryside  boasting LongDistance Views front porch  Downtown San Antonio  Located 5 minutes amenities La Vernia  convenient 35 minute commute SA  Exceptionally Stylish  Crafted Thoughtful Designs Throughout nearly 3000 Square Feet  featuring 4 bedrooms  4 full baths  1 half bath  Spacious Great Room wcedar ceiling beams  stately rock fireplace affords sweeping Pella Windows overlooking Beautifully Wooded surroundings  Generous Dining Room wImpressive Chandelier opens Remarkable Island Kitchen  abundant rich wood cabinetry topped gleaming highlevel granite  ll love KitchenAid stainless steel appliances  Splendid Master Suite bright  airy  Master Bath provides personal spa  freestanding tub  expansive dualhead shower  double vanities   closets wbuiltin cabinetry chest drawers  additional bedroom wensuite bath located near Master  offering woodtile floor  dramatic high vaulted wood beamed ceiling  side home two bedrooms  one ensuite bath  serviced hall bath   Roomy laundry room  plentiful cabinetry  closet  window  fun decorative tile floor  nt miss mud bench garage  broad back patio relaxation  special times together  GVEC Fiber Internet Available  Trane HVAC  1210 year Bonded Warranty  Extraordinary ,single_family,2006
for_sale,70000.0,0,2.3,3.5,2334.6,1.4,174 Acres land located San Elizario TX  Near intersection Socorro Rd   Thompson Rd ,land,2006
for_sale,415000.0,2,2.0,3.0,1848.0,1.0,Enjoy coming home property nestled culdesac Magnolia Ridge Subdivision  home boasts array sleek finishes including hand scraped hardwood floors  upgraded leathered granite countertops tile  stone fireplace  Entertain guests inside thoughtful open floor plan spend time outside spacious covered patio  Zoned top rated Melissa ISD schools close proximity local attractions dining well centrally located Highway 121 Highway 5 quick commute times  Come take look today ,single_family,2016
for_sale,579000.0,3,3.0,5.0,2907.0,2.0,Welcome Home Heritage Celina  Spacious 5 Bedroom 3 Full Bath Home 2 Dining 2 Living Areas  Ready quick move recently refreshed Paint Flooring  downstairs guest bedroom could imagined motherinLaw Suite Home Office  main living area vaulted ceilings stone fireplace  Kitchen boasts stainless steel appliances  gas cooktop  large panty  coffee bar plenty counterspace  Retreat downstairs oversized Primary Bedroom Bay Windows  Tranquil Bathroom separate vanities  garden tub Large Walk Closet  Upstairs ll find Family area Three bedrooms full bath  Enjoy view covered patio overlooking large back yard  Oversized 2 Car Garage additional storage  Celina ISD  Community includes Clubhouse  Pool  Sports Area  Walking Trail Catch Release Lake ,single_family,2013
for_sale,415000.0,3,2.0,4.0,2527.0,2.0,Discover comfort elegance stunning 4BR home  featuring master suite 1st floor unparalleled convenience  heart home open concept living room kitchen  designed seamless living entertaining  formal dining space offers versatility  ready serve home office cozy sitting area  Adventure awaits upstairs game room  perfect play relaxation  Outside  covered front back porches provide peaceful retreat morning coffees evening relaxation  Inside  home rejuvenated updated lighting  fresh coat paint throughout  carpets meticulously cleaned  ensuring pristine living environment moment step  2 full bathrooms powder room  residence combines functionality style  set within welcoming community  home sanctuary modern living comfort ,single_family,2003
for_sale,357707.0,2,2.0,3.0,1810.0,1.0,Community  Community Highlights  Zoned highly acclaimed SchertzCiboloUniversal City ISD schools  Cibolo  TX among safest cities state  Leverage 75 years new construction expertise find right home  Choose variety open floor plans featuring home offices  game rooms  large bedrooms   entertaining spaces  Onsite amenities include  pool  playground  basketball court  walking trails  clubhouse Located minutes I35 Cibolo  TX  HistoryMaker s Cibolo new homes Saddle Creek Ranch put close everything need  HEB Shops Forum short drive away  nearby city New Braunfels downtown Cibolo offer even shopping entertainment  ll even live close highly rated SchertzCiboloUniversal City ISD schools  Enjoy onsite amenities including pool  playground  basketball court  walking trails  community clubhouse  Tour homes sale Cibolo find new home features want  home offices game rooms large secondary bedrooms covered patios  Contact us re ready enjoy HistoryMaker Homes Saddle Creek Ranch offer ,single_family,2006
for_sale,340000.0,2,2.0,3.0,1438.0,1.0,nt miss wonderfully updated 3 bedroom  2 bath home 15 car garage  2023 Updates include new roof  complete interior exterior paint  bathrooms totally redone  new front door new wood laminate flooring ceramic tile throughout  New AC system 2021 r410a refrigerant  Open floor plan  Primary bedroom 6 x 6 walk closet  5 x 5 hall closet could serve pantry linen closet  Ceiling fans living room bedrooms  8 x 16 covered deck backyard  Ready move today ,single_family,1979
for_sale,2800000.0,0,2.3,3.5,4000.0,2.0,Beautiful 120 acres 60  commercial gated entrance US HWY 190 750  frontage mile west Lake Livingston  unrestricted acreage partially developed improved tract wooded acreage agricultural timber exemption  property rolling topography good elevation changes  Community water electricity acreage  Gated Private entry newly constructed OfficeShop 4  000 sqft footprint designed 2nd floor 2  500 additional sqft scheduled completion Dec2023  Shop office s gated entry security fence  Construction road located east property line travels length property  Several turn outs lead prepared homesites  Adjacent 120 acres east listed HAR MLS 42976978  4673698 possibility total 170 additional contiguous acres,farm,2023
for_sale,112500.0,0,2.3,3.5,2334.6,1.4,Discover Cedar Creek s perfect blend natural beauty urban convenience located McDonald Ln W Build dream home tranquil country setting 30 minutes Austin  Nestled secluded area  enjoy privacy large lots pastoral setting trees grasses  Imagine open space room spread enjoy outdoor living space tailored favorite things perhaps hosting family BBQs quiet evenings gathered around cozy fire pit  Cedar Creek known natural beauty peaceful atmosphere  s also short drive amenities Austin Bastrop  ll best worlds  privacy tranquility country living  convenience city  Whether re looking build dream home simply escape hustle bustle city life  property offers perfect balance natural beauty convenience  COTA  Bastrop  Tesla Gigafactory within 17 miles less  Cedar Creek High School 3 miles away HyattLost Pines 64 mile drive  Seller restrictions place  mobile manufactured homes  Tract C also combined adjacent Tract B total 2146 acres  See MLS  8274293 B  C together ,land,2006
for_sale,109000.0,1,1.0,3.0,1352.0,1.0,Nice location significant amount county road frontage  Private water well East Medina water meter site  Electric meter septic place  Home improvement needs repairmaintenance  See seller disclosure information attached ,single_family,1960
